6854,"After upgrading from 3302 to 3401, Change Requesters cannot Approve tickets"
6855,iCenter modifications
6856,CGWeb Error after upgrade to ChangeGear 4.0
6857,ChangeGear error report from Skipjack Financial Services
6859,ChangeGear 4.0 Security report Question
6860,License Check (Sopris)
6861,RDE and Scan behavior
6862,License Check (Northwestern)
6863,CG V 4.0 Full Admin Access Unable to Edit RFC Appovers
6866,IR Reassignment Issue
6867,License Check (TTI)
6868,License Check (Fountain Tire)
6869,License Check (Metabolix)
6870,Closed Requests Remaining in "Pending Approval" 
6871,Business Time To Accept Field Not Populating Properly Upon Edtiing the Notification Rules - #IR-0011883
6872,Mandatory fields
6873,ChangeGear 4.0 Throws Error on RFC after submitted for approval
6874,FW: LT70KtVPcJs=] SunView Software Support Incident #IR-0011883
6875,Questions on ChangeGear Best Practices
6876,ChangeGear error report from SNL Financial LC
6877,Please Clarify ChangeGear 4.0 MR1 Version#
6878,Need customized IManagedResource\Location view
6879,Need to default due date to NOW again as in previous release
6880,Change Process Action Button permissions problem
6881,4.0 conversion question
6882,License Check (City of Glendale)
6883,iCenter broken after upgrading to 3401
6884,Archiving old tickets 
6885,Questions about CMDB in ChangeGear Web
6887,Workstation deleted from AD and removed from network but still continues to show up on the RDE scan
6888,Closed Ticket Report
6889,Adding "Comments" to Notification E-mails
6890,Approvals withiin ChangeGear
6891,CG 4.0 Web Redirect Malfunction - "Click Here" hyperlink opening new window of the grid - instead of RFC referenced
6892,Test bug
6893,How can we change AddComment( ) behavior in customized workflow?
6894,"Submit for Approval"
6895,Could not locate the reports tab
6896,New CG 4.0 Error
6897,Approval Groups not working after upgrading from 3.5 to 4.0
6898,Wanted to edit the label of some strings in change management.
6899,I get the following error when attempting to resolve a ticket
6900,System.Xml Root element is missing
6901,CG 4.0 - Impacted Resources not saving properly when entered within an RFC
6902,Change Gear issues
6903,Service Announcement portal problem - Description
6904,Related item in the IR or in the RFC
6905,ChangeGear and Windows Search
6906,Assigned to drop down - We don't want to see roles in this
6907,Unable to associate a Team to a certain Active Directory Group
6908,"After 3401 upgrade, cannot edit user profile"
6909,Planned Start & Finish Date calendars do not open after 4.0 upgrade
6910,ChangeGear version 4 docs. 
6911,Update Change Layout file to Include 4.0 fields
6912,Approval Groups working with RFC's: CG v4.0
6913,FW: Follow Up
6914,Change Gear Problems
6915,"Unhandled Exception" while modifying role privileges
6916,Customer wants to add a workflow item called "With Vendor" after "in progress"
6917,Question about whether we will support sql 2003 64 bit
6918,Had a question about ordering more Access Liscence's
6919,Want Report Fields Not Available Through Client
6920,Notifications that are being sent out to email groups are not being recieved by some people
6921,License Check (Grinnell College)
6922,CG 4.0 Problem - BPA Enabled Randomly
6923,RDE SQL Server issue 
6924,Customer had problem with change types not displaying in correct hierarchy and/or sub types displaying out of its type
6925,Issue with viewing RFC's
6926,Customer is asking about why hes now having to log into icenter and when he does log in hes not seeing anything
6927,License Check (SNL Financial)
6928,CG 4.0 Problem - BPA not firing after upgrade
6929,License Check (American Heritage)
6930,License Check (Evolution Benefits)
6931,Crystal Reports Returns Error on Report Execution
6933,Cannot Open Attachment - Getting Runtime Error
6934,Report Functionality
6935,License Check (Isotrak)
6936,Announcement Portal - Impacted Resource display error
6937,FW: ChangeGear -Create Task
6938,Approval Groups: 4.0.3302
6939,Searching for the "Successfully Deployed" field
6940,Printer Issues
6941,RE: CG Mobile Issue Persist
6942,Issue with Task Imports
6943,RE: Printer Issues
6944,Error when setting up email connection on development environment
6945,Change Gear Functionality Questions
6946,Limitation in field
6947,Error when trying to install build 3.5 on a test environment
6948,ChangeGear service won't start after harddrive ran out of space
6949,FW: ChangeGear Customer Survey Reminder
6950,Liscence Still Displaying as Trial Version after Purchasing Product
6951,ChangeGear - Services is stopping to respond once a day since 2 days
6952,IMPORTANT: Tasks order - problems
6953,Liscense still showing as trial version
6954,"Duplicate" Error on creating resource
6955,Question regarding new 4.0 and 4.0 MR1 release
6956,Can we set up conditions for approver's so that the person submitting the RFC can't be the one that approves it?
6957,ChangeGear error report
6958,License Check (Womble)
6959,Virus-Checking
6960,Missing or not visible record in Change gear
6961,Change Management missing from Administration
6962,ChangeGear Problem With too many and non-existant business services being
6963,Imported Assets Location and asset # dissapear randomly
6964,ChangeGear error report from Eastlink
6965,CMDB Modified By attribute
6966,Questions about basic Changegear functionality and recommended workflow
6967,Ongoing Change Gear Email Connector Issue  
6968,Error with creating discover property file
6969,CG 4.0 Testing: No Data Displayed on Administrator Reports
6970,License Check (Nelson Watson)
6971,FW: Problems with Approval workflow
6972,Virtualization
6973,ChangeGear 4.0.3302
6974,MR1 - Due dates is required
6975,Fortis Plastics
6976,Problem with setting up roles
6977,trend report
6978,Questions about setting up custom reports
6979,Error message on Task
6980,Problem with a view for technician
6981,License Check (Fortis)
6982,"ChangeGear error report from Knology, Inc."
6983,ChangeGear error report
6985,Knology - Change Gear Client- 4.0.3302
6986,License Check (Inter Pipeline)
6987,Account creation never took
6988,ChangeGear error report from Electronic Payment Exchange
6989,Can no longer link or unlink item in A RFC
6990,Cannot uncheck or check the box all assignee with the same order must approve in a RFC
6992,"Change Gear 4: Licenses, Roles, and Teams"
6993,CG 4.0 Testing: Total Counts Diff Between Report Designer and Report View & Others
6995,ASP.NET Errors in version 4.0
6996,Fox VPN is now functional but RDE still not connecting (via Import) to ChangeGear server after completed scan.
6997,Notifications not working
6998,ChangeGear error report from CIBC Offshore Banking Services
6999,Enterprise Trial
7000,Performance
7001,ChangeGear error report from ChangeGear Evaluator
7002,FW: Change Gear
7003,Cannot leave the implementer drop down field empty in a task
7004,Cannot open two tasks window at the same time - Not urgent
7005,Had a question about how to set up a tiered team system
7006,Feature Request
7058,Needs new 3405
7124,Desktop Client CMDB Module - Column Chooser Content Issue
7137,Report Doesn't return necessary information for Audit
7138,Error after 4.0 Mr1
7139,Text Fields
7140,Error Message
7141,Creating Managed resources from a external source
7142,Column 1 not available on DT Client dashboard
7143,ChangeGear error report from Tolko Industries Ltd.
7144,4.0.3405 Problem
7145,4.0.3405 Error
7146,MySunview Access
7147,Change Gear v 3.5 
7148,RE: Error after 4.0 Mr1
7149,web.config file from Investcorp
7150,Due date no longer automatically being populated
7151,ChangeGear error report from Cirrus Design Corporation
7152,FW: Your 4.0 upgrade order has been processed
7153,Error when submitting new change request
7154,Knowledge Base
7155,License Check (Innovapost) Urgent
7156,Email Connector service not starting on new production server
7157,dowloads and customer ID
7158,Incident promoted to RFC 
7159,Unable to Submit Incidents and RFCs in 3045
7160,Issue after 4.0 MR1
7161,System requirements doc
7162,Intermitant CG Mobile and Notification issues
7163,Users unable to delete or move order of task
7164,PBA Not Working
7165,Error with discovery wizard
7166,Announcements - BPA not firing properly
7168,Notices
7169,Information
7170,Error when creatign new RFC
7171,CG 4.0.3405 Testing: Can't Create New RFC 
7172,Support Request - Medium
7173,RFC Populating Wrong Approvers
7174,Add Attachments grayed out for End Users in Requester Review
7175,Error in CGWeb 3.5.3090. Thread was being aborted -  Width must be non negative. Parameter name: value
7176,Customized Files in CG 4.0
7177,MySunView Login Difficulty
7178,Investcorp
7179,Performance issues especially on startup of web
7180,ChangeGear error report from Administaff
7181,FW: Knology question 
7182,License Check (DOD Education)
7183,Called with Question about installing 3.5 desktop client
7184,License Check (Custom House)
7185,License Check (Laclede Gas)
7186,CG 4.0.3405: Task Workflow Configuration
7187,ChangeGear v.4 Build 3405 issues on the test server 
7188,ChangeGear error report from Alverno Information Services
7189,ChangeGear Service failed to start after reboot last night
7190,Need help changing RFC defaults
7191,Not Approving from BlackBerry
7192,Question for self service portal customization
7193,Issues with reports
7194,Different RFC tickets
7195,ChangeGear 4.0 upgrade questions
7196,AD Import Issue when adjusting Import Script
7197,problem with completetion date being before start date and no being able to move on rfc
7198,Issue with notification with link to reports
7199,License Check (CIBC Offshore)
7201,"ChangeGear error report from Denton Cnty Elec Coop, Inc. d/b/a CoServ Electric, Inc."
7202,License Check (Black & Decker)
7203,error when submitting rfc frpm portal
7204,DT Client Does Not Start after Upgrade to 4.0 MR1
7205,Server Error in '/CGWeb' Application
7206,Feature Request
7207,Problem with Custimizations for 4.0
7208,Change Type Root Name
7209,Workflow: "Due Date" not requried
7210,Workflow: Tasks
7211,FW: Help Desk access
7212,License Check (JMP)
7213,License Check (US Army Fort Drum)
7214,Change Gear Error Message when logging into Server after License Update
7215,Changeing Database name
7216,BCLC ChangeGear V3.5 - Announcements Portal problem
7217,CG 4.0 Problem
7218,Question concerning Approvers in 4.0
